timestamp,capacity_wh,power_watts,temperature_c,humidity_pct,cloud_cover_pct,shortwave_radiation,direct_radiation,diffuse_radiation,sunshine_duration_s,precipitation_mm,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,capacity_wh_lag_1h,capacity_wh_lag_2h,capacity_wh_lag_3h,capacity_wh_lag_6h,capacity_wh_lag_12h,capacity_wh_lag_24h,capacity_wh_rolling_mean_6h,capacity_wh_rolling_std_6h,capacity_wh_rolling_mean_12h,capacity_wh_rolling_std_12h,capacity_wh_rolling_mean_24h,capacity_wh_rolling_std_24h,power_watts_rolling_mean_6h,power_watts_rolling_std_6h,power_watts_rolling_mean_12h,power_watts_rolling_std_12h,power_watts_rolling_mean_24h,power_watts_rolling_std_24h,capacity_change,capacity_next_hour
2025-07-09 00:00:00,1520.0,49.699999999999996,12.2,85,47,0.0,0.0,0.0,0.0,0.0,0,2,7,190,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1552.0,1584.0,1600.0,1600.0,1600.0,1392.0,1576.0,33.17830616532436,1588.0,25.640876456445596,1529.3333333333333,100.2998403339431,49.43611111111111,1.1205240176250941,48.261805555555554,1.4444445051475547,47.74756944444445,1.5586665131822441,-32.0,1520.0
2025-07-09 01:00:00,1520.0,49.833333333333336,12.1,87,85,0.0,0.0,0.0,0.0,0.0,1,2,7,190,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1520.0,1552.0,1584.0,1600.0,1600.0,1376.0,1562.6666666666667,37.40944622240016,1581.3333333333333,31.87855743666239,1535.3333333333333,94.88971477991953,49.881944444444436,0.10467100132922993,48.49652777777777,1.4525467808897476,47.77673611111111,1.5919198508068761,0.0,1504.0
2025-07-09 02:00:00,1504.0,49.800000000000004,12.0,91,50,0.0,0.0,0.0,0.0,0.0,2,2,7,190,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1520.0,1520.0,1552.0,1600.0,1600.0,1376.0,1546.6666666666667,38.75392453244739,1573.3333333333333,38.18932105215278,1540.6666666666667,88.9565925736751,49.861111111111114,0.10680546525410559,48.706944444444446,1.4423598497000283,47.71388888888888,1.471666105886199,-16.0,1488.0
2025-07-09 03:00:00,1488.0,46.699999999999996,11.9,94,98,0.0,0.0,0.0,0.0,0.0,3,2,7,190,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1504.0,1520.0,1520.0,1600.0,1600.0,1360.0,1528.0,34.68717342188516,1564.0,44.280100188769076,1546.0,81.14828080902798,49.31388888888889,1.283589440534796,48.65902777777777,1.5025502661103587,47.753125000000004,1.4292024491654627,-16.0,1472.0
2025-07-09 04:00:00,1472.0,46.574999999999996,11.9,95,100,0.0,0.0,0.0,0.0,0.0,4,2,7,190,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1488.0,1504.0,1520.0,1584.0,1600.0,1360.0,1509.3333333333333,28.01904114466776,1553.3333333333333,49.88228567580452,1550.6666666666667,72.77521476476701,48.74861111111111,1.6368365209441977,48.61736111111111,1.556436044549911,47.77986111111111,1.3993699338471244,-16.0,1424.0
2025-07-09 05:00:00,1424.0,46.699999999999996,11.9,96,100,4.0,0.0,4.0,0.0,0.0,5,2,7,190,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1472.0,1488.0,1504.0,1552.0,1600.0,1360.0,1488.0,36.485613603171124,1538.6666666666667,59.80169248643856,1553.3333333333333,66.3761787198485,48.21805555555556,1.7097629519474618,48.59236111111111,1.5868877899032034,47.80277777777778,1.3758235712455706,-48.0,1344.0
2025-07-09 06:00:00,1344.0,46.699999999999996,12.1,96,53,52.0,19.0,33.0,1613.61,0.1,6,2,7,190,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1424.0,1472.0,1488.0,1520.0,1600.0,1392.0,1458.6666666666667,65.12347247088839,1517.3333333333333,78.63070569941492,1551.3333333333333,71.93878234858506,47.71805555555556,1.6263320751060075,48.57708333333333,1.6056093473390078,47.818749999999994,1.3599544651726623,-80.0,1248.0
2025-07-09 07:00:00,1248.0,46.68333333333334,12.7,90,38,133.0,57.0,76.0,3600.0,0.2,7,2,7,190,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1344.0,1424.0,1472.0,1520.0,1600.0,1440.0,1413.3333333333333,99.49204323294676,1488.0,105.91248531431341,1543.3333333333333,92.57413793545551,47.19305555555555,1.2780672981179202,48.5375,1.6490336166029604,47.82013888888889,1.358725418353516,-96.0,1168.0
2025-07-09 08:00:00,1168.0,46.75833333333333,13.6,87,100,289.0,177.0,112.0,3600.0,0.1,8,2,7,190,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1248.0,1344.0,1424.0,1504.0,1600.0,1584.0,1357.3333333333333,128.56541784891664,1452.0,134.06104444007485,1526.0,119.62259492834656,46.6861111111111,0.06024640760560428,48.27361111111111,1.6601495054576183,47.81145833333334,1.365065809715832,-80.0,1104.0
2025-07-09 09:00:00,1104.0,46.89166666666667,13.6,89,100,112.0,0.0,112.0,0.0,0.1,9,2,7,190,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1168.0,1248.0,1344.0,1488.0,1600.0,1600.0,1293.3333333333333,145.0333295027957,1410.6666666666667,158.51431442865956,1505.3333333333333,146.17995659509856,46.71805555555556,0.10400543076874041,48.015972222222224,1.6098319220775452,47.79340277777778,1.3746123282361749,-64.0,1120.0
2025-07-09 10:00:00,1120.0,47.166666666666664,14.8,79,100,267.0,22.0,245.0,0.0,0.1,10,2,7,190,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1104.0,1168.0,1248.0,1472.0,1584.0,1600.0,1234.6666666666667,128.5654178489165,1372.0,168.65672506333974,1485.3333333333333,164.36932609924156,46.81666666666666,0.18789772631766455,47.78263888888889,1.5006036593959204,47.796527777777776,1.3730320054841418,16.0,1088.0
2025-07-09 11:00:00,1088.0,47.19166666666666,15.6,74,82,410.0,139.0,271.0,3418.13,0.2,11,2,7,190,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1120.0,1104.0,1168.0,1424.0,1552.0,1600.0,1178.6666666666667,99.49204323294639,1333.3333333333333,176.63796221925153,1464.0,181.20370473225876,46.89861111111111,0.229456886936916,47.55833333333334,1.351850583459523,47.80104166666667,1.3707616110483032,-32.0,1040.0
